Jaar;Maand;Dag;Uur;Aantal_check_ins;Referentie_pre_COVID_19;Referentie_vorig_jaar;Delta_actueel_pre_COVID_19;Delta_actueel_vorig_jaar
2020;6;12;0;80;233;233;-0.66;-0.66
2020;6;12;1;7;27;27;-0.74;-0.74
2020;6;12;2;2;12;12;-0.82;-0.82
2020;6;12;3;2;15;15;-0.88;-0.88
2020;6;12;4;6;29;29;-0.78;-0.78
2020;6;12;5;92;202;202;-0.54;-0.54
2020;6;12;6;400;1044;1044;-0.62;-0.62
2020;6;12;7;763;3195;3195;-0.76;-0.76
2020;6;12;8;880;3847;3847;-0.77;-0.77
2020;6;12;9;703;2371;2371;-0.7;-0.7
2020;6;12;10;681;1936;1936;-0.65;-0.65
2020;6;12;11;806;2066;2066;-0.61;-0.61
2020;6;12;12;976;2544;2544;-0.62;-0.62
2020;6;12;13;1023;2580;2580;-0.6;-0.6
2020;6;12;14;1118;2854;2854;-0.61;-0.61
2020;6;12;15;1191;3238;3238;-0.63;-0.63
2020;6;12;16;1243;3510;3510;-0.65;-0.65
2020;6;12;17;1236;3516;3516;-0.65;-0.65
2020;6;12;18;976;2425;2425;-0.6;-0.6
2020;6;12;19;665;1545;1545;-0.57;-0.57
2020;6;12;20;501;1170;1170;-0.57;-0.57
2020;6;12;21;434;1056;1056;-0.59;-0.59
2020;6;12;22;403;971;971;-0.59;-0.59
2020;6;12;23;345;889;889;-0.61;-0.61
2020;6;13;0;162;438;438;-0.63;-0.63
2020;6;13;1;20;88;88;-0.78;-0.78
2020;6;13;2;4;37;37;-0.9;-0.9
2020;6;13;3;2;30;30;-0.92;-0.92
2020;6;13;4;5;36;36;-0.86;-0.86
2020;6;13;5;19;61;61;-0.69;-0.69
2020;6;13;6;74;168;168;-0.56;-0.56
2020;6;13;7;168;387;387;-0.57;-0.57
2020;6;13;8;307;722;722;-0.57;-0.57
2020;6;13;9;419;992;992;-0.58;-0.58
2020;6;13;10;505;1165;1165;-0.57;-0.57
2020;6;13;11;621;1409;1409;-0.56;-0.56
2020;6;13;12;713;1606;1606;-0.56;-0.56
2020;6;13;13;794;1773;1773;-0.55;-0.55
2020;6;13;14;790;1780;1780;-0.56;-0.56
2020;6;13;15;758;1725;1725;-0.56;-0.56
2020;6;13;16;718;1683;1683;-0.57;-0.57
2020;6;13;17;690;1645;1645;-0.58;-0.58
2020;6;13;18;564;1360;1360;-0.59;-0.59
2020;6;13;19;448;1075;1075;-0.58;-0.58
2020;6;13;20;388;919;919;-0.58;-0.58
2020;6;13;21;360;838;838;-0.57;-0.57
2020;6;13;22;341;853;853;-0.6;-0.6
2020;6;13;23;294;818;818;-0.64;-0.64
2020;6;14;0;152;441;441;-0.65;-0.65
2020;6;14;1;22;97;97;-0.78;-0.78
2020;6;14;2;5;46;46;-0.88;-0.88
2020;6;14;3;3;40;40;-0.92;-0.92
2020;6;14;4;5;43;43;-0.89;-0.89
2020;6;14;5;12;52;52;-0.77;-0.77
2020;6;14;6;22;59;59;-0.62;-0.62
2020;6;14;7;67;171;171;-0.61;-0.61
2020;6;14;8;125;355;355;-0.65;-0.65
2020;6;14;9;202;613;613;-0.67;-0.67
2020;6;14;10;293;808;808;-0.64;-0.64
2020;6;14;11;399;1057;1057;-0.62;-0.62
2020;6;14;12;454;1243;1243;-0.63;-0.63
2020;6;14;13;536;1375;1375;-0.61;-0.61
2020;6;14;14;549;1362;1362;-0.6;-0.6
2020;6;14;15;527;1271;1271;-0.59;-0.59
2020;6;14;16;507;1252;1252;-0.6;-0.6
2020;6;14;17;495;1271;1271;-0.61;-0.61
2020;6;14;18;430;1114;1114;-0.61;-0.61
2020;6;14;19;399;1016;1016;-0.61;-0.61
2020;6;14;20;368;937;937;-0.61;-0.61
2020;6;14;21;304;804;804;-0.62;-0.62
2020;6;14;22;237;640;640;-0.63;-0.63
2020;6;14;23;145;446;446;-0.67;-0.67
2020;6;15;0;46;135;135;-0.66;-0.66
2020;6;15;1;5;18;18;-0.72;-0.72
2020;6;15;2;1;7;7;-0.8;-0.8
2020;6;15;3;2;9;9;-0.78;-0.78
2020;6;15;4;8;22;22;-0.64;-0.64
2020;6;15;5;104;225;225;-0.54;-0.54
2020;6;15;6;461;1305;1305;-0.65;-0.65
2020;6;15;7;878;3732;3732;-0.76;-0.76
2020;6;15;8;943;4208;4208;-0.78;-0.78
2020;6;15;9;699;2351;2351;-0.7;-0.7
2020;6;15;10;656;1856;1856;-0.65;-0.65
2020;6;15;11;751;1962;1962;-0.62;-0.62
2020;6;15;12;904;2314;2314;-0.61;-0.61
2020;6;15;13;918;2267;2267;-0.6;-0.6
2020;6;15;14;995;2492;2492;-0.6;-0.6
2020;6;15;15;1046;2931;2931;-0.64;-0.64
2020;6;15;16;1113;3532;3532;-0.68;-0.68
2020;6;15;17;1108;3937;3937;-0.72;-0.72
2020;6;15;18;762;2290;2290;-0.67;-0.67
2020;6;15;19;457;1260;1260;-0.64;-0.64
2020;6;15;20;360;917;917;-0.61;-0.61
2020;6;15;21;314;807;807;-0.61;-0.61
2020;6;15;22;259;683;683;-0.62;-0.62
2020;6;15;23;171;418;418;-0.59;-0.59
2020;6;16;0;60;133;133;-0.55;-0.55
2020;6;16;1;6;16;16;-0.6;-0.6
2020;6;16;2;2;7;7;-0.76;-0.76
2020;6;16;3;2;8;8;-0.77;-0.77
2020;6;16;4;7;22;22;-0.67;-0.67
2020;6;16;5;103;223;223;-0.54;-0.54
2020;6;16;6;469;1366;1366;-0.66;-0.66
2020;6;16;7;930;3995;3995;-0.77;-0.77
2020;6;16;8;1031;4497;4497;-0.77;-0.77
2020;6;16;9;776;2534;2534;-0.69;-0.69
2020;6;16;10;699;1928;1928;-0.64;-0.64
2020;6;16;11;777;1965;1965;-0.6;-0.6
2020;6;16;12;941;2365;2365;-0.6;-0.6
2020;6;16;13;961;2348;2348;-0.59;-0.59
2020;6;16;14;1049;2653;2653;-0.6;-0.6
2020;6;16;15;1124;3139;3139;-0.64;-0.64
2020;6;16;16;1173;3809;3809;-0.69;-0.69
2020;6;16;17;1178;4154;4154;-0.72;-0.72
2020;6;16;18;810;2367;2367;-0.66;-0.66
2020;6;16;19;458;1238;1238;-0.63;-0.63
2020;6;16;20;349;927;927;-0.62;-0.62
2020;6;16;21;309;868;868;-0.64;-0.64
2020;6;16;22;274;692;692;-0.6;-0.6
2020;6;16;23;182;478;478;-0.62;-0.62
2020;6;17;0;65;151;151;-0.57;-0.57
2020;6;17;1;6;18;18;-0.67;-0.67
2020;6;17;2;2;8;8;-0.79;-0.79
2020;6;17;3;2;9;9;-0.79;-0.79
2020;6;17;4;7;22;22;-0.68;-0.68
2020;6;17;5;101;208;208;-0.51;-0.51
2020;6;17;6;455;1216;1216;-0.63;-0.63
2020;6;17;7;877;3699;3699;-0.76;-0.76
2020;6;17;8;984;4460;4460;-0.78;-0.78
2020;6;17;9;769;2593;2593;-0.7;-0.7
2020;6;17;10;708;1926;1926;-0.63;-0.63
2020;6;17;11;806;1997;1997;-0.6;-0.6
2020;6;17;12;984;2465;2465;-0.6;-0.6
2020;6;17;13;982;2376;2376;-0.59;-0.59
2020;6;17;14;1000;2629;2629;-0.62;-0.62
2020;6;17;15;1068;3071;3071;-0.65;-0.65
2020;6;17;16;1149;3581;3581;-0.68;-0.68
2020;6;17;17;1163;3992;3992;-0.71;-0.71
2020;6;17;18;818;2427;2427;-0.66;-0.66
2020;6;17;19;499;1323;1323;-0.62;-0.62
2020;6;17;20;394;932;932;-0.58;-0.58
2020;6;17;21;351;871;871;-0.6;-0.6
2020;6;17;22;303;782;782;-0.61;-0.61
2020;6;17;23;190;524;524;-0.64;-0.64
2020;6;18;0;66;164;164;-0.6;-0.6
2020;6;18;1;7;18;18;-0.63;-0.63
2020;6;18;2;2;8;8;-0.75;-0.75
2020;6;18;3;2;9;9;-0.8;-0.8
2020;6;18;4;7;23;23;-0.68;-0.68
2020;6;18;5;106;215;215;-0.51;-0.51
2020;6;18;6;474;1306;1306;-0.64;-0.64
2020;6;18;7;949;3984;3984;-0.76;-0.76
2020;6;18;8;1075;4686;4686;-0.77;-0.77
2020;6;18;9;811;2676;2676;-0.7;-0.7
2020;6;18;10;733;1998;1998;-0.63;-0.63
2020;6;18;11;820;2057;2057;-0.6;-0.6
2020;6;18;12;970;2463;2463;-0.61;-0.61
2020;6;18;13;1002;2472;2472;-0.59;-0.59
2020;6;18;14;1075;2809;2809;-0.62;-0.62
2020;6;18;15;1164;3308;3308;-0.65;-0.65
2020;6;18;16;1229;3880;3880;-0.68;-0.68
2020;6;18;17;1246;4257;4257;-0.71;-0.71
2020;6;18;18;876;2572;2572;-0.66;-0.66
2020;6;18;19;544;1475;1475;-0.63;-0.63
2020;6;18;20;440;1147;1147;-0.62;-0.62
2020;6;18;21;388;1093;1093;-0.64;-0.64
2020;6;18;22;321;905;905;-0.65;-0.65
2020;6;18;23;222;633;633;-0.65;-0.65
2020;6;19;0;84;233;233;-0.64;-0.64
2020;6;19;1;8;27;27;-0.71;-0.71
2020;6;19;2;2;12;12;-0.82;-0.82
2020;6;19;3;2;15;15;-0.85;-0.85
2020;6;19;4;8;29;29;-0.74;-0.74
2020;6;19;5;97;202;202;-0.52;-0.52
2020;6;19;6;414;1044;1044;-0.6;-0.6
2020;6;19;7;810;3195;3195;-0.75;-0.75
2020;6;19;8;954;3847;3847;-0.75;-0.75
2020;6;19;9;780;2371;2371;-0.67;-0.67
2020;6;19;10;754;1936;1936;-0.61;-0.61
2020;6;19;11;861;2066;2066;-0.58;-0.58
2020;6;19;12;1044;2544;2544;-0.59;-0.59
2020;6;19;13;1083;2580;2580;-0.58;-0.58
2020;6;19;14;1171;2854;2854;-0.59;-0.59
2020;6;19;15;1252;3238;3238;-0.61;-0.61
2020;6;19;16;1263;3510;3510;-0.64;-0.64
2020;6;19;17;1248;3516;3516;-0.64;-0.64
2020;6;19;18;993;2425;2425;-0.59;-0.59
2020;6;19;19;679;1545;1545;-0.56;-0.56
2020;6;19;20;534;1170;1170;-0.54;-0.54
2020;6;19;21;465;1056;1056;-0.56;-0.56
2020;6;19;22;404;971;971;-0.58;-0.58
2020;6;19;23;351;889;889;-0.61;-0.61
2020;6;20;0;174;438;438;-0.6;-0.6
2020;6;20;1;23;88;88;-0.74;-0.74
2020;6;20;2;4;37;37;-0.89;-0.89
2020;6;20;3;3;30;30;-0.89;-0.89
2020;6;20;4;5;36;36;-0.85;-0.85
2020;6;20;5;21;61;61;-0.66;-0.66
2020;6;20;6;78;168;168;-0.54;-0.54
2020;6;20;7;179;387;387;-0.54;-0.54
2020;6;20;8;332;722;722;-0.54;-0.54
2020;6;20;9;458;992;992;-0.54;-0.54
2020;6;20;10;552;1165;1165;-0.53;-0.53
2020;6;20;11;678;1409;1409;-0.52;-0.52
2020;6;20;12;770;1606;1606;-0.52;-0.52
2020;6;20;13;850;1773;1773;-0.52;-0.52
2020;6;20;14;857;1780;1780;-0.52;-0.52
2020;6;20;15;836;1725;1725;-0.52;-0.52
2020;6;20;16;787;1683;1683;-0.53;-0.53
2020;6;20;17;742;1645;1645;-0.55;-0.55
2020;6;20;18;612;1360;1360;-0.55;-0.55
2020;6;20;19;487;1075;1075;-0.55;-0.55
2020;6;20;20;417;919;919;-0.55;-0.55
2020;6;20;21;379;838;838;-0.55;-0.55
2020;6;20;22;356;853;853;-0.58;-0.58
2020;6;20;23;316;818;818;-0.61;-0.61
2020;6;21;0;163;441;441;-0.63;-0.63
2020;6;21;1;22;97;97;-0.77;-0.77
2020;6;21;2;5;46;46;-0.89;-0.89
2020;6;21;3;3;40;40;-0.92;-0.92
2020;6;21;4;5;43;43;-0.88;-0.88
2020;6;21;5;13;52;52;-0.75;-0.75
2020;6;21;6;23;59;59;-0.62;-0.62
2020;6;21;7;74;171;171;-0.57;-0.57
2020;6;21;8;138;355;355;-0.61;-0.61
2020;6;21;9;236;613;613;-0.61;-0.61
2020;6;21;10;347;808;808;-0.57;-0.57
2020;6;21;11;466;1057;1057;-0.56;-0.56
2020;6;21;12;535;1243;1243;-0.57;-0.57
2020;6;21;13;600;1375;1375;-0.56;-0.56
2020;6;21;14;627;1362;1362;-0.54;-0.54
2020;6;21;15;621;1271;1271;-0.51;-0.51
2020;6;21;16;585;1252;1252;-0.53;-0.53
2020;6;21;17;543;1271;1271;-0.57;-0.57
2020;6;21;18;458;1114;1114;-0.59;-0.59
2020;6;21;19;443;1016;1016;-0.56;-0.56
2020;6;21;20;434;937;937;-0.54;-0.54
2020;6;21;21;374;804;804;-0.53;-0.53
2020;6;21;22;285;640;640;-0.55;-0.55
2020;6;21;23;162;446;446;-0.64;-0.64
2020;6;22;0;50;135;135;-0.63;-0.63
2020;6;22;1;5;18;18;-0.73;-0.73
2020;6;22;2;2;7;7;-0.75;-0.75
2020;6;22;3;2;9;9;-0.76;-0.76
2020;6;22;4;7;22;22;-0.66;-0.66
2020;6;22;5;106;225;225;-0.53;-0.53
2020;6;22;6;464;1305;1305;-0.64;-0.64
2020;6;22;7;894;3732;3732;-0.76;-0.76
2020;6;22;8;977;4208;4208;-0.77;-0.77
2020;6;22;9;771;2351;2351;-0.67;-0.67
2020;6;22;10;756;1856;1856;-0.59;-0.59
2020;6;22;11;841;1962;1962;-0.57;-0.57
2020;6;22;12;1010;2314;2314;-0.56;-0.56
2020;6;22;13;1022;2267;2267;-0.55;-0.55
2020;6;22;14;1085;2492;2492;-0.56;-0.56
2020;6;22;15;1143;2931;2931;-0.61;-0.61
2020;6;22;16;1194;3532;3532;-0.66;-0.66
2020;6;22;17;1183;3937;3937;-0.7;-0.7
2020;6;22;18;823;2290;2290;-0.64;-0.64
2020;6;22;19;509;1260;1260;-0.6;-0.6
2020;6;22;20;401;917;917;-0.56;-0.56
2020;6;22;21;353;807;807;-0.56;-0.56
2020;6;22;22;297;683;683;-0.57;-0.57
2020;6;22;23;199;418;418;-0.52;-0.52
2020;6;23;0;69;133;133;-0.48;-0.48
2020;6;23;1;7;16;16;-0.58;-0.58
2020;6;23;2;2;7;7;-0.71;-0.71
2020;6;23;3;2;8;8;-0.73;-0.73
2020;6;23;4;8;22;22;-0.63;-0.63
2020;6;23;5;105;223;223;-0.53;-0.53
2020;6;23;6;474;1366;1366;-0.65;-0.65
2020;6;23;7;936;3995;3995;-0.77;-0.77
2020;6;23;8;1072;4497;4497;-0.76;-0.76
2020;6;23;9;858;2534;2534;-0.66;-0.66
2020;6;23;10;804;1928;1928;-0.58;-0.58
2020;6;23;11;890;1965;1965;-0.55;-0.55
2020;6;23;12;1047;2365;2365;-0.56;-0.56
2020;6;23;13;1054;2348;2348;-0.55;-0.55
2020;6;23;14;1126;2653;2653;-0.58;-0.58
2020;6;23;15;1184;3139;3139;-0.62;-0.62
2020;6;23;16;1252;3809;3809;-0.67;-0.67
2020;6;23;17;1261;4154;4154;-0.7;-0.7
2020;6;23;18;884;2367;2367;-0.63;-0.63
2020;6;23;19;540;1238;1238;-0.56;-0.56
2020;6;23;20;431;927;927;-0.54;-0.54
2020;6;23;21;396;868;868;-0.54;-0.54
2020;6;23;22;345;692;692;-0.5;-0.5
2020;6;23;23;232;478;478;-0.51;-0.51
2020;6;24;0;83;151;151;-0.45;-0.45
2020;6;24;1;9;18;18;-0.51;-0.51
2020;6;24;2;2;8;8;-0.75;-0.75
2020;6;24;3;2;9;9;-0.75;-0.75
2020;6;24;4;8;22;22;-0.66;-0.66
2020;6;24;5;106;208;208;-0.49;-0.49
2020;6;24;6;459;1216;1216;-0.62;-0.62
2020;6;24;7;870;3699;3699;-0.76;-0.76
2020;6;24;8;1012;4460;4460;-0.77;-0.77
2020;6;24;9;853;2593;2593;-0.67;-0.67
2020;6;24;10;829;1926;1926;-0.57;-0.57
2020;6;24;11;931;1997;1997;-0.53;-0.53
2020;6;24;12;1117;2465;2465;-0.55;-0.55
2020;6;24;13;1094;2376;2376;-0.54;-0.54
2020;6;24;14;1105;2629;2629;-0.58;-0.58
2020;6;24;15;1150;3071;3071;-0.63;-0.63
2020;6;24;16;1224;3581;3581;-0.66;-0.66
2020;6;24;17;1227;3992;3992;-0.69;-0.69
2020;6;24;18;890;2427;2427;-0.63;-0.63
2020;6;24;19;573;1323;1323;-0.57;-0.57
2020;6;24;20;468;932;932;-0.5;-0.5
2020;6;24;21;439;871;871;-0.5;-0.5
2020;6;24;22;406;782;782;-0.48;-0.48
2020;6;24;23;287;524;524;-0.45;-0.45
2020;6;25;0;106;164;164;-0.35;-0.35
2020;6;25;1;10;18;18;-0.44;-0.44
2020;6;25;2;2;8;8;-0.75;-0.75
2020;6;25;3;2;9;9;-0.76;-0.76
2020;6;25;4;8;23;23;-0.63;-0.63
2020;6;25;5;107;215;215;-0.5;-0.5
2020;6;25;6;467;1306;1306;-0.64;-0.64
2020;6;25;7;920;3984;3984;-0.77;-0.77
2020;6;25;8;1071;4686;4686;-0.77;-0.77
2020;6;25;9;881;2676;2676;-0.67;-0.67
2020;6;25;10;846;1998;1998;-0.58;-0.58
2020;6;25;11;934;2057;2057;-0.55;-0.55
2020;6;25;12;1092;2463;2463;-0.56;-0.56
2020;6;25;13;1089;2472;2472;-0.56;-0.56
2020;6;25;14;1151;2809;2809;-0.59;-0.59
2020;6;25;15;1204;3308;3308;-0.64;-0.64
2020;6;25;16;1260;3880;3880;-0.68;-0.68
2020;6;25;17;1289;4257;4257;-0.7;-0.7
2020;6;25;18;942;2572;2572;-0.63;-0.63
2020;6;25;19;629;1475;1475;-0.57;-0.57
2020;6;25;20;524;1147;1147;-0.54;-0.54
2020;6;25;21;513;1093;1093;-0.53;-0.53
2020;6;25;22;445;905;905;-0.51;-0.51
2020;6;25;23;343;633;633;-0.46;-0.46
2020;6;26;0;130;233;233;-0.44;-0.44
2020;6;26;1;13;27;27;-0.54;-0.54
2020;6;26;2;3;12;12;-0.74;-0.74
2020;6;26;3;3;15;15;-0.81;-0.81
2020;6;26;4;8;29;29;-0.73;-0.73
2020;6;26;5;100;202;202;-0.51;-0.51
2020;6;26;6;414;1044;1044;-0.6;-0.6
2020;6;26;7;810;3195;3195;-0.75;-0.75
2020;6;26;8;980;3847;3847;-0.75;-0.75
2020;6;26;9;869;2371;2371;-0.63;-0.63
2020;6;26;10;852;1936;1936;-0.56;-0.56
2020;6;26;11;948;2066;2066;-0.54;-0.54
2020;6;26;12;1131;2544;2544;-0.56;-0.56
2020;6;26;13;1156;2580;2580;-0.55;-0.55
2020;6;26;14;1203;2854;2854;-0.58;-0.58
2020;6;26;15;1255;3238;3238;-0.61;-0.61
2020;6;26;16;1273;3510;3510;-0.64;-0.64
2020;6;26;17;1265;3516;3516;-0.64;-0.64
2020;6;26;18;1038;2425;2425;-0.57;-0.57
2020;6;26;19;731;1545;1545;-0.53;-0.53
2020;6;26;20;603;1170;1170;-0.48;-0.48
2020;6;26;21;547;1056;1056;-0.48;-0.48
2020;6;26;22;497;971;971;-0.49;-0.49
2020;6;26;23;407;889;889;-0.54;-0.54
2020;6;27;0;184;438;438;-0.58;-0.58
2020;6;27;1;22;88;88;-0.75;-0.75
2020;6;27;2;4;37;37;-0.89;-0.89
2020;6;27;3;3;30;30;-0.91;-0.91
2020;6;27;4;6;36;36;-0.83;-0.83
2020;6;27;5;20;61;61;-0.67;-0.67
2020;6;27;6;79;168;168;-0.53;-0.53
2020;6;27;7;181;387;387;-0.53;-0.53
2020;6;27;8;339;722;722;-0.53;-0.53
2020;6;27;9;465;992;992;-0.53;-0.53
2020;6;27;10;557;1165;1165;-0.52;-0.52
2020;6;27;11;683;1409;1409;-0.52;-0.52
2020;6;27;12;783;1606;1606;-0.51;-0.51
2020;6;27;13;877;1773;1773;-0.51;-0.51
2020;6;27;14;895;1780;1780;-0.5;-0.5
2020;6;27;15;876;1725;1725;-0.49;-0.49
2020;6;27;16;813;1683;1683;-0.52;-0.52
2020;6;27;17;757;1645;1645;-0.54;-0.54
2020;6;27;18;611;1360;1360;-0.55;-0.55
2020;6;27;19;501;1075;1075;-0.53;-0.53
2020;6;27;20;433;919;919;-0.53;-0.53
2020;6;27;21;375;838;838;-0.55;-0.55
2020;6;27;22;362;853;853;-0.58;-0.58
2020;6;27;23;321;818;818;-0.61;-0.61
2020;6;28;0;167;441;441;-0.62;-0.62
2020;6;28;1;24;97;97;-0.76;-0.76
2020;6;28;2;5;46;46;-0.89;-0.89
2020;6;28;3;4;40;40;-0.91;-0.91
2020;6;28;4;6;43;43;-0.87;-0.87
2020;6;28;5;14;52;52;-0.74;-0.74
2020;6;28;6;24;59;59;-0.59;-0.59
2020;6;28;7;78;171;171;-0.55;-0.55
2020;6;28;8;144;355;355;-0.59;-0.59
2020;6;28;9;237;613;613;-0.61;-0.61
2020;6;28;10;352;808;808;-0.56;-0.56
2020;6;28;11;493;1057;1057;-0.53;-0.53
2020;6;28;12;574;1243;1243;-0.54;-0.54
2020;6;28;13;655;1375;1375;-0.52;-0.52
2020;6;28;14;672;1362;1362;-0.51;-0.51
2020;6;28;15;646;1271;1271;-0.49;-0.49
2020;6;28;16;628;1252;1252;-0.5;-0.5
2020;6;28;17;605;1271;1271;-0.52;-0.52
2020;6;28;18;515;1114;1114;-0.54;-0.54
2020;6;28;19;473;1016;1016;-0.53;-0.53
2020;6;28;20;438;937;937;-0.53;-0.53
2020;6;28;21;376;804;804;-0.53;-0.53
2020;6;28;22;296;640;640;-0.54;-0.54
2020;6;28;23;188;446;446;-0.58;-0.58
2020;6;29;0;64;135;135;-0.53;-0.53
2020;6;29;1;7;18;18;-0.61;-0.61
2020;6;29;2;2;7;7;-0.67;-0.67
2020;6;29;3;3;9;9;-0.71;-0.71
2020;6;29;4;9;22;22;-0.58;-0.58
2020;6;29;5;108;225;225;-0.52;-0.52
2020;6;29;6;477;1305;1305;-0.63;-0.63
2020;6;29;7;917;3732;3732;-0.75;-0.75
2020;6;29;8;1036;4208;4208;-0.75;-0.75
2020;6;29;9;822;2351;2351;-0.65;-0.65
2020;6;29;10;796;1856;1856;-0.57;-0.57
2020;6;29;11;906;1962;1962;-0.54;-0.54
2020;6;29;12;1071;2314;2314;-0.54;-0.54
2020;6;29;13;1095;2267;2267;-0.52;-0.52
2020;6;29;14;1175;2492;2492;-0.53;-0.53
2020;6;29;15;1231;2931;2931;-0.58;-0.58
2020;6;29;16;1276;3532;3532;-0.64;-0.64
2020;6;29;17;1278;3937;3937;-0.68;-0.68
2020;6;29;18;870;2290;2290;-0.62;-0.62
2020;6;29;19;537;1260;1260;-0.57;-0.57
2020;6;29;20;426;917;917;-0.54;-0.54
2020;6;29;21;369;807;807;-0.54;-0.54
2020;6;29;22;296;683;683;-0.57;-0.57
2020;6;29;23;200;418;418;-0.52;-0.52
2020;6;30;0;70;133;133;-0.48;-0.48
2020;6;30;1;8;16;16;-0.52;-0.52
2020;6;30;2;3;7;7;-0.62;-0.62
2020;6;30;3;2;8;8;-0.7;-0.7
2020;6;30;4;9;22;22;-0.59;-0.59
2020;6;30;5;110;223;223;-0.51;-0.51
2020;6;30;6;495;1366;1366;-0.64;-0.64
2020;6;30;7;987;3995;3995;-0.75;-0.75
2020;6;30;8;1163;4497;4497;-0.74;-0.74
2020;6;30;9;926;2534;2534;-0.63;-0.63
2020;6;30;10;860;1928;1928;-0.55;-0.55
2020;6;30;11;961;1965;1965;-0.51;-0.51
2020;6;30;12;1139;2365;2365;-0.52;-0.52
2020;6;30;13;1168;2348;2348;-0.5;-0.5
2020;6;30;14;1236;2653;2653;-0.53;-0.53
2020;6;30;15;1340;3139;3139;-0.57;-0.57
2020;6;30;16;1424;3809;3809;-0.63;-0.63
2020;6;30;17;1435;4154;4154;-0.65;-0.65
2020;6;30;18;1001;2367;2367;-0.58;-0.58
2020;6;30;19;579;1238;1238;-0.53;-0.53
2020;6;30;20;429;927;927;-0.54;-0.54
2020;6;30;21;393;868;868;-0.55;-0.55
2020;6;30;22;333;692;692;-0.52;-0.52
2020;6;30;23;217;478;478;-0.55;-0.55
2020;7;1;0;80;160;160;-0.5;-0.5
2020;7;1;1;8;33;33;-0.75;-0.75
2020;7;1;2;3;15;15;-0.8;-0.8
2020;7;1;3;3;14;14;-0.78;-0.78
2020;7;1;4;9;27;27;-0.65;-0.65
2020;7;1;5;111;197;197;-0.44;-0.44
2020;7;1;6;501;976;976;-0.49;-0.49
2020;7;1;7;992;2245;2245;-0.56;-0.56
2020;7;1;8;1172;2656;2656;-0.56;-0.56
2020;7;1;9;937;1706;1706;-0.45;-0.45
2020;7;1;10;878;1413;1413;-0.38;-0.38
2020;7;1;11;1008;1569;1569;-0.36;-0.36
2020;7;1;12;1221;1812;1812;-0.33;-0.33
2020;7;1;13;1203;1784;1784;-0.33;-0.33
2020;7;1;14;1232;1848;1848;-0.33;-0.33
2020;7;1;15;1297;2093;2093;-0.38;-0.38
2020;7;1;16;1388;2616;2616;-0.47;-0.47
2020;7;1;17;1425;3125;3125;-0.54;-0.54
2020;7;1;18;1013;1973;1973;-0.49;-0.49
2020;7;1;19;621;1103;1103;-0.44;-0.44
2020;7;1;20;493;851;851;-0.42;-0.42
2020;7;1;21;444;786;786;-0.44;-0.44
2020;7;1;22;388;674;674;-0.42;-0.42
2020;7;1;23;273;459;459;-0.41;-0.41
2020;7;2;0;99;188;188;-0.47;-0.47
2020;7;2;1;12;44;44;-0.72;-0.72
2020;7;2;2;4;19;19;-0.8;-0.8
2020;7;2;3;4;17;17;-0.77;-0.77
2020;7;2;4;10;30;30;-0.67;-0.67
2020;7;2;5;112;217;217;-0.48;-0.48
2020;7;2;6;497;1119;1119;-0.56;-0.56
2020;7;2;7;997;2619;2619;-0.62;-0.62
2020;7;2;8;1175;3146;3146;-0.63;-0.63
2020;7;2;9;930;1904;1904;-0.51;-0.51
2020;7;2;10;886;1506;1506;-0.41;-0.41
2020;7;2;11;1006;1645;1645;-0.39;-0.39
2020;7;2;12;1176;1914;1914;-0.39;-0.39
2020;7;2;13;1207;1917;1917;-0.37;-0.37
2020;7;2;14;1272;2009;2009;-0.37;-0.37
2020;7;2;15;1348;2323;2323;-0.42;-0.42
2020;7;2;16;1450;2921;2921;-0.5;-0.5
2020;7;2;17;1488;3474;3474;-0.57;-0.57
2020;7;2;18;1074;2208;2208;-0.51;-0.51
2020;7;2;19;681;1311;1311;-0.48;-0.48
2020;7;2;20;552;1027;1027;-0.46;-0.46
2020;7;2;21;516;996;996;-0.48;-0.48
2020;7;2;22;431;805;805;-0.47;-0.47
2020;7;2;23;308;568;568;-0.46;-0.46
2020;7;3;0;120;236;236;-0.49;-0.49
2020;7;3;1;14;56;56;-0.76;-0.76
2020;7;3;2;5;24;24;-0.8;-0.8
2020;7;3;3;5;21;21;-0.79;-0.79
2020;7;3;4;11;38;38;-0.72;-0.72
2020;7;3;5;105;198;198;-0.47;-0.47
2020;7;3;6;441;866;866;-0.49;-0.49
2020;7;3;7;848;1938;1938;-0.56;-0.56
2020;7;3;8;1020;2425;2425;-0.58;-0.58
2020;7;3;9;901;1665;1665;-0.46;-0.46
2020;7;3;10;898;1441;1441;-0.38;-0.38
2020;7;3;11;1028;1590;1590;-0.35;-0.35
2020;7;3;12;1217;1854;1854;-0.34;-0.34
2020;7;3;13;1266;1882;1882;-0.33;-0.33
2020;7;3;14;1335;1961;1961;-0.32;-0.32
2020;7;3;15;1434;2187;2187;-0.34;-0.34
2020;7;3;16;1478;2516;2516;-0.41;-0.41
2020;7;3;17;1469;2807;2807;-0.48;-0.48
2020;7;3;18;1184;2024;2024;-0.42;-0.42
2020;7;3;19;808;1292;1292;-0.37;-0.37
2020;7;3;20;658;1022;1022;-0.36;-0.36
2020;7;3;21;572;918;918;-0.38;-0.38
2020;7;3;22;498;826;826;-0.4;-0.4
2020;7;3;23;428;729;729;-0.41;-0.41
2020;7;4;0;214;359;359;-0.41;-0.41
