DataOwnerCode,OperatingDay,LinePlanningNumber,JourneyNumber,ReinforcementNumber,TimingLinkOrder,UserStopCodeBegin,UserStopCodeEnd,Occupancy,VehicleType,TotalNumberOfCoaches
ARR,2024-10-10,308,30869,0,1,ZP,WW,2,GTW,2.0
ARR,2024-10-10,308,30870,0,1,WW,ZP,2,GTW,2.0
ARR,2024-10-10,308,30872,0,1,WW,ZP,2,GTW,2.0
ARR,2024-10-10,308,30873,0,1,ZP,WW,1,GTW,2.0
ARR,2024-10-10,308,30874,0,1,WW,ZP,1,GTW,2.0
ARR,2024-10-10,308,30877,0,1,ZP,WW,1,GTW,5.0
ARR,2024-10-10,308,30878,0,1,WW,ZP,1,GTW,2.0
ARR,2024-10-10,308,30881,0,1,ZP,WW,2,GTW,3.0
ARR,2024-10-10,309,30906,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30908,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30910,0,1,WW,AH,2,GTW,4.0
ARR,2024-10-10,309,30911,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30912,0,1,WW,AH,2,GTW,7.0
ARR,2024-10-10,309,30913,0,1,AH,WW,2,GTW,2.0
ARR,2024-10-10,309,30914,0,1,WW,AH,3,GTW,6.0
ARR,2024-10-10,309,30915,0,1,AH,WW,2,GTW,2.0
ARR,2024-10-10,309,30916,0,1,WW,AH,2,GTW,5.0
ARR,2024-10-10,309,30917,0,1,AH,WW,2,GTW,4.0
ARR,2024-10-10,309,30918,0,1,WW,AH,2,GTW,5.0
ARR,2024-10-10,309,30919,0,1,AH,WW,2,GTW,5.0
ARR,2024-10-10,309,30920,0,1,WW,AH,2,GTW,4.0
ARR,2024-10-10,309,30921,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30922,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30923,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30924,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30925,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30926,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30927,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30928,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30929,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30930,0,1,WW,AH,2,GTW,2.0
ARR,2024-10-10,309,30931,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30932,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30933,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30934,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30935,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30936,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30937,0,1,AH,WW,2,GTW,2.0
ARR,2024-10-10,309,30938,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30939,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30940,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30941,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30942,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30943,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30944,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30945,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30946,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30947,0,1,AH,WW,2,GTW,5.0
ARR,2024-10-10,309,30948,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30949,0,1,AH,WW,2,GTW,6.0
ARR,2024-10-10,309,30950,0,1,WW,AH,2,GTW,5.0
ARR,2024-10-10,309,30951,0,1,AH,WW,2,GTW,6.0
ARR,2024-10-10,309,30952,0,1,WW,AH,2,GTW,6.0
ARR,2024-10-10,309,30953,0,1,AH,WW,3,GTW,5.0
ARR,2024-10-10,309,30954,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30955,0,1,AH,WW,3,GTW,5.0
ARR,2024-10-10,309,30956,0,1,WW,AH,2,GTW,5.0
ARR,2024-10-10,309,30957,0,1,AH,WW,3,GTW,5.0
ARR,2024-10-10,309,30958,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30959,0,1,AH,WW,2,GTW,6.0
ARR,2024-10-10,309,30960,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30961,0,1,AH,WW,3,GTW,3.0
ARR,2024-10-10,309,30962,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30963,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30964,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30965,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30966,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30967,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30968,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30969,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30970,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30971,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30972,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30973,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30974,0,1,WW,AH,2,GTW,2.0
ARR,2024-10-10,309,30975,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30976,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30977,0,1,AH,WW,2,GTW,2.0
ARR,2024-10-10,309,30978,0,1,WW,AH,2,GTW,3.0
ARR,2024-10-10,309,30979,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,309,30981,0,1,AH,WW,2,GTW,5.0
ARR,2024-10-10,309,30983,0,1,AH,WW,2,GTW,3.0
ARR,2024-10-10,310,31020,0,1,MRB,AML,2,Lint,2.0
ARR,2024-10-10,310,31022,0,1,MRB,AML,1,Lint,2.0
ARR,2024-10-10,310,31024,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31026,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31028,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31030,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31032,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31034,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31038,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31042,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31046,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31050,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31052,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31054,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31056,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31058,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31060,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31062,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31063,0,1,AML,MRB,1,Lint,2.0
ARR,2024-10-10,310,31064,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31066,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31068,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31070,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31072,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31074,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31078,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31081,0,1,AML,MRB,2,Lint,2.0
ARR,2024-10-10,310,31082,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31086,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,310,31090,0,1,HDB,AML,2,Lint,2.0
ARR,2024-10-10,311,31107,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31109,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31110,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31111,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31112,0,1,AH,TL,2,GTW,3.0
ARR,2024-10-10,311,31113,0,1,TL,AH,2,GTW,3.0
ARR,2024-10-10,311,31114,0,1,AH,TL,2,GTW,3.0
ARR,2024-10-10,311,31115,0,1,TL,AH,2,GTW,3.0
ARR,2024-10-10,311,31116,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31117,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31118,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31119,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31120,0,1,AH,TL,2,GTW,3.0
ARR,2024-10-10,311,31121,0,1,TL,AH,2,GTW,3.0
ARR,2024-10-10,311,31122,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31123,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31124,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31125,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31126,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31127,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31128,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31129,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31130,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31131,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31132,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31133,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31134,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31135,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31136,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31137,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31138,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31139,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31140,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31141,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31142,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31143,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31144,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31145,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31146,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31147,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31148,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31149,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31150,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31151,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31152,0,1,AH,TL,3,GTW,2.0
ARR,2024-10-10,311,31153,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31154,0,1,AH,TL,3,GTW,2.0
ARR,2024-10-10,311,31155,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31156,0,1,AH,TL,3,GTW,2.0
ARR,2024-10-10,311,31157,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31158,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31159,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31160,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31161,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31162,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31163,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31164,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31165,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31166,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31167,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31168,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31171,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31172,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31175,0,1,TL,AH,2,GTW,2.0
ARR,2024-10-10,311,31176,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,311,31180,0,1,AH,TL,2,GTW,2.0
ARR,2024-10-10,312,31209,0,1,ZP,ODZ,2,Lint,4.0
ARR,2024-10-10,312,31211,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31213,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31215,0,1,ZP,ODZ,2,Lint,4.0
ARR,2024-10-10,312,31217,0,1,ZP,ODZ,2,Lint,4.0
ARR,2024-10-10,312,31219,0,1,ZP,ODZ,3,GTW,3.0
ARR,2024-10-10,312,31220,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31221,0,1,ZP,ODZ,3,GTW,3.0
ARR,2024-10-10,312,31222,0,1,ODZ,ZP,2,Lint,4.0
ARR,2024-10-10,312,31223,0,1,ZP,ODZ,3,Lint,2.0
ARR,2024-10-10,312,31224,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31225,0,1,ZP,ODZ,3,Lint,2.0
ARR,2024-10-10,312,31226,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31227,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31228,0,1,ODZ,ZP,2,Lint,4.0
ARR,2024-10-10,312,31229,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31230,0,1,ODZ,ZP,2,Lint,4.0
ARR,2024-10-10,312,31231,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31232,0,1,ODZ,ZP,3,GTW,3.0
ARR,2024-10-10,312,31233,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31234,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31235,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31236,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31237,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31238,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31239,0,1,ZP,ODZ,2,Lint,4.0
ARR,2024-10-10,312,31240,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31241,0,1,ZP,ODZ,2,Lint,4.0
ARR,2024-10-10,312,31242,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31243,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31244,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31245,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31246,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31247,0,1,ZP,ODZ,2,Lint,4.0
ARR,2024-10-10,312,31248,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31249,0,1,ZP,ODZ,2,Lint,4.0
ARR,2024-10-10,312,31250,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31251,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31252,0,1,ODZ,ZP,2,Lint,4.0
ARR,2024-10-10,312,31253,0,1,ZP,ODZ,3,GTW,3.0
ARR,2024-10-10,312,31254,0,1,ODZ,ZP,2,Lint,4.0
ARR,2024-10-10,312,31255,0,1,ZP,ODZ,3,Lint,2.0
ARR,2024-10-10,312,31256,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31257,0,1,ZP,ODZ,3,Lint,2.0
ARR,2024-10-10,312,31258,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31259,0,1,ZP,ODZ,2,GTW,3.0
ARR,2024-10-10,312,31260,0,1,ODZ,ZP,2,Lint,4.0
ARR,2024-10-10,312,31261,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31262,0,1,ODZ,ZP,2,Lint,4.0
ARR,2024-10-10,312,31263,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31264,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31265,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31266,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31267,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31268,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31269,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31270,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31271,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31272,0,1,ODZ,ZP,2,GTW,3.0
ARR,2024-10-10,312,31273,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31274,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31276,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31277,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31278,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31280,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31281,0,1,ZP,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31282,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31283,0,1,ZP,GO,1,Lint,2.0
ARR,2024-10-10,312,31284,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31286,0,1,ODZ,HGL,2,Lint,2.0
ARR,2024-10-10,312,31288,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31290,0,1,ODZ,HGL,2,Lint,2.0
ARR,2024-10-10,312,31292,0,1,ODZ,ZP,2,Lint,2.0
ARR,2024-10-10,312,31294,0,1,ODZ,GO,2,Lint,2.0
ARR,2024-10-10,312,31275,0,2,HGL,ODZ,1,Lint,2.0
ARR,2024-10-10,312,31279,0,2,HGL,ODZ,2,Lint,2.0
ARR,2024-10-10,312,31218,0,3,HGL,ZP,2,Lint,2.0
ARR,2024-10-10,320,32008,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32010,0,1,MTR,KRD,2,GTW,4.0
ARR,2024-10-10,320,32012,0,1,MTR,KRD,2,GTW,4.0
ARR,2024-10-10,320,32014,0,1,MTR,KRD,2,GTW,5.0
ARR,2024-10-10,320,32016,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32018,0,1,MTR,KRD,2,GTW,4.0
ARR,2024-10-10,320,32020,0,1,MTR,KRD,2,GTW,4.0
ARR,2024-10-10,320,32021,0,1,KRD,MTR,1,GTW,4.0
ARR,2024-10-10,320,32022,0,1,MTR,KRD,2,GTW,5.0
ARR,2024-10-10,320,32023,0,1,KRD,MTR,2,GTW,4.0
ARR,2024-10-10,320,32024,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32025,0,1,KRD,MTR,2,GTW,5.0
ARR,2024-10-10,320,32026,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32028,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32030,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32032,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32034,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32036,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32038,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32040,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32042,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32044,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32046,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32047,0,1,KRD,MTR,1,GTW,2.0
ARR,2024-10-10,320,32048,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32049,0,1,KRD,MTR,2,GTW,2.0
ARR,2024-10-10,320,32050,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32052,0,1,MTR,KRD,2,GTW,4.0
ARR,2024-10-10,320,32053,0,1,KRD,MTR,2,GTW,2.0
ARR,2024-10-10,320,32054,0,1,MTR,KRD,2,GTW,5.0
ARR,2024-10-10,320,32056,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32058,0,1,MTR,KRD,2,GTW,4.0
ARR,2024-10-10,320,32060,0,1,MTR,KRD,2,GTW,4.0
ARR,2024-10-10,320,32061,0,1,KRD,MTR,1,GTW,4.0
ARR,2024-10-10,320,32062,0,1,MTR,KRD,2,GTW,5.0
ARR,2024-10-10,320,32063,0,1,KRD,MTR,2,GTW,4.0
ARR,2024-10-10,320,32064,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32065,0,1,KRD,MTR,1,GTW,5.0
ARR,2024-10-10,320,32066,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32068,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32070,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32072,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32074,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32076,0,1,MTR,KRD,2,GTW,2.0
ARR,2024-10-10,320,32078,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32080,0,1,MTR,KRD,2,GTW,3.0
ARR,2024-10-10,320,32082,0,1,MTR,HRL,1,GTW,2.0
ARR,2024-10-10,320,32083,0,1,KRD,HRL,1,GTW,3.0
ARR,2024-10-10,320,32084,0,1,MTR,HRL,1,GTW,2.0
ARR,2024-10-10,320,32006,0,10,HRL,KRD,2,GTW,5.0
ARR,2024-10-10,322,32215,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32216,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32217,0,1,NM,RM,2,GTW,5.0
ARR,2024-10-10,322,32218,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32219,0,1,NM,RM,2,GTW,2.0
ARR,2024-10-10,322,32220,0,1,RM,NM,2,GTW,6.0
ARR,2024-10-10,322,32221,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32222,0,1,RM,NM,2,GTW,8.0
ARR,2024-10-10,322,32223,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32224,0,1,RM,NM,2,GTW,4.0
ARR,2024-10-10,322,32225,0,1,NM,RM,2,GTW,5.0
ARR,2024-10-10,322,32226,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32227,0,1,NM,RM,3,GTW,6.0
ARR,2024-10-10,322,32228,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32229,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32230,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32231,0,1,NM,RM,2,GTW,2.0
ARR,2024-10-10,322,32232,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32233,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32234,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32235,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32236,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32237,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32238,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32239,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32240,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32241,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32242,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32243,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32244,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32245,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32246,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32247,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32248,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32249,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32250,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32251,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32252,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32253,0,1,NM,RM,2,GTW,5.0
ARR,2024-10-10,322,32254,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32255,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32256,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32257,0,1,NM,RM,2,GTW,5.0
ARR,2024-10-10,322,32258,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32259,0,1,NM,RM,2,GTW,5.0
ARR,2024-10-10,322,32260,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32261,0,1,NM,RM,2,GTW,6.0
ARR,2024-10-10,322,32262,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32263,0,1,NM,RM,2,GTW,5.0
ARR,2024-10-10,322,32264,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32265,0,1,NM,RM,2,GTW,5.0
ARR,2024-10-10,322,32266,0,1,RM,NM,2,GTW,6.0
ARR,2024-10-10,322,32267,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32268,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32269,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32270,0,1,RM,NM,2,GTW,5.0
ARR,2024-10-10,322,32271,0,1,NM,RM,2,GTW,2.0
ARR,2024-10-10,322,32272,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32273,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32274,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32275,0,1,NM,RM,2,GTW,2.0
ARR,2024-10-10,322,32276,0,1,RM,NM,2,GTW,2.0
ARR,2024-10-10,322,32277,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32278,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32279,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32280,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32281,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32282,0,1,RM,NM,2,GTW,3.0
ARR,2024-10-10,322,32283,0,1,NM,RM,2,GTW,2.0
ARR,2024-10-10,322,32284,0,1,RM,NM,2,GTW,3.0
